Step	Time	Epot	Ekin	Etot	T
18843	0.018843	43.628313	1169.996598	1213.624911	1.295577
18844	0.018844	43.612765	1170.020663	1213.633428	1.295603
18845	0.018845	43.597219	1170.044726	1213.641946	1.295630
18846	0.018846	43.581675	1170.068788	1213.650464	1.295657
18847	0.018847	43.566133	1170.092848	1213.658981	1.295683
18848	0.018848	43.550593	1170.116907	1213.667499	1.295710
18849	0.018849	43.535054	1170.140963	1213.676017	1.295737
18850	0.018850	43.519517	1170.165018	1213.684535	1.295763
18851	0.018851	43.503982	1170.189071	1213.693053	1.295790
18852	0.018852	43.488449	1170.213123	1213.701572	1.295816
18853	0.018853	43.472918	1170.237172	1213.710090	1.295843
18854	0.018854	43.457388	1170.261220	1213.718608	1.295870
18855	0.018855	43.441860	1170.285267	1213.727127	1.295896
18856	0.018856	43.426334	1170.309311	1213.735646	1.295923
18857	0.018857	43.410810	1170.333354	1213.744164	1.295950
18858	0.018858	43.395288	1170.357395	1213.752683	1.295976
18859	0.018859	43.379767	1170.381435	1213.761202	1.296003
18860	0.018860	43.364248	1170.405473	1213.769721	1.296030
18861	0.018861	43.348731	1170.429509	1213.778240	1.296056
18862	0.018862	43.333216	1170.453543	1213.786759	1.296083
18863	0.018863	43.317703	1170.477575	1213.795278	1.296109
18864	0.018864	43.302191	1170.501606	1213.803797	1.296136
18865	0.018865	43.286682	1170.525635	1213.812317	1.296163
18866	0.018866	43.271174	1170.549663	1213.820836	1.296189
18867	0.018867	43.255668	1170.573688	1213.829356	1.296216
18868	0.018868	43.240164	1170.597712	1213.837876	1.296242
18869	0.018869	43.224661	1170.621734	1213.846395	1.296269
18870	0.018870	43.209161	1170.645755	1213.854915	1.296296
18871	0.018871	43.193662	1170.669773	1213.863435	1.296322
18872	0.018872	43.178165	1170.693790	1213.871955	1.296349
18873	0.018873	43.162670	1170.717805	1213.880475	1.296375
18874	0.018874	43.147177	1170.741819	1213.888996	1.296402
18875	0.018875	43.131686	1170.765831	1213.897516	1.296429
18876	0.018876	43.116196	1170.789841	1213.906037	1.296455
18877	0.018877	43.100708	1170.813849	1213.914557	1.296482
18878	0.018878	43.085223	1170.837855	1213.923078	1.296508
18879	0.018879	43.069739	1170.861860	1213.931599	1.296535
18880	0.018880	43.054256	1170.885863	1213.940119	1.296561
18881	0.018881	43.038776	1170.909864	1213.948640	1.296588
18882	0.018882	43.023298	1170.933864	1213.957161	1.296615
18883	0.018883	43.007821	1170.957862	1213.965683	1.296641
18884	0.018884	42.992346	1170.981858	1213.974204	1.296668
18885	0.018885	42.976873	1171.005852	1213.982725	1.296694
18886	0.018886	42.961402	1171.029844	1213.991247	1.296721
18887	0.018887	42.945933	1171.053835	1213.999768	1.296747
18888	0.018888	42.930466	1171.077824	1214.008290	1.296774
18889	0.018889	42.915000	1171.101811	1214.016812	1.296801
18890	0.018890	42.899537	1171.125797	1214.025334	1.296827
18891	0.018891	42.884075	1171.149781	1214.033856	1.296854
18892	0.018892	42.868615	1171.173762	1214.042378	1.296880
18893	0.018893	42.853157	1171.197743	1214.050900	1.296907
18894	0.018894	42.837701	1171.221721	1214.059422	1.296933
18895	0.018895	42.822247	1171.245698	1214.067945	1.296960
18896	0.018896	42.806794	1171.269673	1214.076467	1.296987
18897	0.018897	42.791344	1171.293646	1214.084990	1.297013
18898	0.018898	42.775895	1171.317617	1214.093513	1.297040
18899	0.018899	42.760448	1171.341587	1214.102035	1.297066
18900	0.018900	42.745003	1171.365555	1214.110558	1.297093
18901	0.018901	42.729560	1171.389521	1214.119081	1.297119
18902	0.018902	42.714119	1171.413485	1214.127605	1.297146
18903	0.018903	42.698680	1171.437448	1214.136128	1.297172
18904	0.018904	42.683243	1171.461409	1214.144651	1.297199
18905	0.018905	42.667807	1171.485368	1214.153175	1.297225
18906	0.018906	42.652374	1171.509325	1214.161698	1.297252
18907	0.018907	42.636942	1171.533280	1214.170222	1.297278
18908	0.018908	42.621512	1171.557234	1214.178746	1.297305
18909	0.018909	42.606084	1171.581186	1214.187270	1.297331
18910	0.018910	42.590658	1171.605136	1214.195794	1.297358
18911	0.018911	42.575234	1171.629085	1214.204318	1.297385
18912	0.018912	42.559811	1171.653031	1214.212843	1.297411
18913	0.018913	42.544391	1171.676976	1214.221367	1.297438
18914	0.018914	42.528973	1171.700919	1214.229892	1.297464
18915	0.018915	42.513556	1171.724860	1214.238416	1.297491
18916	0.018916	42.498141	1171.748800	1214.246941	1.297517
18917	0.018917	42.482729	1171.772737	1214.255466	1.297544
18918	0.018918	42.467318	1171.796673	1214.263991	1.297570
18919	0.018919	42.451909	1171.820607	1214.272516	1.297597
18920	0.018920	42.436502	1171.844540	1214.281042	1.297623
18921	0.018921	42.421097	1171.868470	1214.289567	1.297650
18922	0.018922	42.405693	1171.892399	1214.298092	1.297676
18923	0.018923	42.390292	1171.916326	1214.306618	1.297703
18924	0.018924	42.374893	1171.940251	1214.315144	1.297729
18925	0.018925	42.359495	1171.964175	1214.323670	1.297756
18926	0.018926	42.344099	1171.988096	1214.332196	1.297782
18927	0.018927	42.328706	1172.012016	1214.340722	1.297809
18928	0.018928	42.313314	1172.035934	1214.349248	1.297835
18929	0.018929	42.297924	1172.059850	1214.357774	1.297862
18930	0.018930	42.282536	1172.083765	1214.366301	1.297888
18931	0.018931	42.267150	1172.107677	1214.374828	1.297915
18932	0.018932	42.251766	1172.131588	1214.383354	1.297941
18933	0.018933	42.236384	1172.155497	1214.391881	1.297967
18934	0.018934	42.221004	1172.179404	1214.400408	1.297994
18935	0.018935	42.205626	1172.203310	1214.408935	1.298020
18936	0.018936	42.190249	1172.227213	1214.417463	1.298047
18937	0.018937	42.174875	1172.251115	1214.425990	1.298073
18938	0.018938	42.159502	1172.275015	1214.434517	1.298100
18939	0.018939	42.144132	1172.298913	1214.443045	1.298126
18940	0.018940	42.128763	1172.322810	1214.451573	1.298153
18941	0.018941	42.113397	1172.346704	1214.460101	1.298179
18942	0.018942	42.098032	1172.370597	1214.468629	1.298206
18943	0.018943	42.082669	1172.394488	1214.477157	1.298232
18944	0.018944	42.067308	1172.418377	1214.485685	1.298259
18945	0.018945	42.051949	1172.442264	1214.494214	1.298285
18946	0.018946	42.036593	1172.466150	1214.502742	1.298311
18947	0.018947	42.021238	1172.490034	1214.511271	1.298338
18948	0.018948	42.005884	1172.513915	1214.519800	1.298364
18949	0.018949	41.990533	1172.537795	1214.528329	1.298391
18950	0.018950	41.975184	1172.561674	1214.536858	1.298417
18951	0.018951	41.959837	1172.585550	1214.545387	1.298444
18952	0.018952	41.944492	1172.609425	1214.553917	1.298470
18953	0.018953	41.929149	1172.633298	1214.562446	1.298497
18954	0.018954	41.913807	1172.657168	1214.570976	1.298523
18955	0.018955	41.898468	1172.681038	1214.579505	1.298549
18956	0.018956	41.883130	1172.704905	1214.588035	1.298576
18957	0.018957	41.867795	1172.728770	1214.596565	1.298602
18958	0.018958	41.852462	1172.752634	1214.605096	1.298629
18959	0.018959	41.837130	1172.776496	1214.613626	1.298655
18960	0.018960	41.821801	1172.800356	1214.622156	1.298682
18961	0.018961	41.806473	1172.824214	1214.630687	1.298708
18962	0.018962	41.791147	1172.848070	1214.639218	1.298734
18963	0.018963	41.775824	1172.871925	1214.647749	1.298761
18964	0.018964	41.760502	1172.895778	1214.656280	1.298787
18965	0.018965	41.745182	1172.919629	1214.664811	1.298814
18966	0.018966	41.729865	1172.943478	1214.673342	1.298840
18967	0.018967	41.714549	1172.967325	1214.681874	1.298866
18968	0.018968	41.699235	1172.991170	1214.690405	1.298893
18969	0.018969	41.683924	1173.015014	1214.698937	1.298919
18970	0.018970	41.668614	1173.038855	1214.707469	1.298946
18971	0.018971	41.653306	1173.062695	1214.716001	1.298972
18972	0.018972	41.638000	1173.086533	1214.724533	1.298998
18973	0.018973	41.622696	1173.110369	1214.733066	1.299025
18974	0.018974	41.607395	1173.134204	1214.741598	1.299051
18975	0.018975	41.592095	1173.158036	1214.750131	1.299078
18976	0.018976	41.576797	1173.181867	1214.758664	1.299104
18977	0.018977	41.561501	1173.205695	1214.767197	1.299130
18978	0.018978	41.546207	1173.229522	1214.775730	1.299157
18979	0.018979	41.530915	1173.253348	1214.784263	1.299183
18980	0.018980	41.515625	1173.277171	1214.792796	1.299210
18981	0.018981	41.500338	1173.300992	1214.801330	1.299236
18982	0.018982	41.485052	1173.324812	1214.809863	1.299262
18983	0.018983	41.469768	1173.348629	1214.818397	1.299289
18984	0.018984	41.454486	1173.372445	1214.826931	1.299315
18985	0.018985	41.439206	1173.396259	1214.835465	1.299341
18986	0.018986	41.423928	1173.420071	1214.844000	1.299368
18987	0.018987	41.408652	1173.443882	1214.852534	1.299394
18988	0.018988	41.393379	1173.467690	1214.861069	1.299421
18989	0.018989	41.378107	1173.491497	1214.869603	1.299447
18990	0.018990	41.362837	1173.515301	1214.878138	1.299473
18991	0.018991	41.347569	1173.539104	1214.886673	1.299500
18992	0.018992	41.332303	1173.562905	1214.895209	1.299526
18993	0.018993	41.317040	1173.586705	1214.903744	1.299552
18994	0.018994	41.301778	1173.610502	1214.912280	1.299579
18995	0.018995	41.286518	1173.634297	1214.920816	1.299605
18996	0.018996	41.271261	1173.658091	1214.929352	1.299631
18997	0.018997	41.256005	1173.681883	1214.937888	1.299658
18998	0.018998	41.240751	1173.705673	1214.946424	1.299684
18999	0.018999	41.225500	1173.729461	1214.954960	1.299710
19000	0.019000	41.210250	1173.753247	1214.963497	1.299737
19001	0.019001	41.195002	1173.777031	1214.972034	1.299763
19002	0.019002	41.179757	1173.800814	1214.980571	1.299789
19003	0.019003	41.164513	1173.824594	1214.989108	1.299816
19004	0.019004	41.149272	1173.848373	1214.997645	1.299842
19005	0.019005	41.134033	1173.872150	1215.006182	1.299868
19006	0.019006	41.118795	1173.895925	1215.014720	1.299895
19007	0.019007	41.103560	1173.919698	1215.023257	1.299921
19008	0.019008	41.088326	1173.943469	1215.031795	1.299947
19009	0.019009	41.073095	1173.967238	1215.040333	1.299974
19010	0.019010	41.057866	1173.991006	1215.048871	1.300000
19011	0.019011	41.042639	1174.014771	1215.057410	1.300026
19012	0.019012	41.027414	1174.038535	1215.065948	1.300053
19013	0.019013	41.012191	1174.062297	1215.074487	1.300079
19014	0.019014	40.996969	1174.086056	1215.083026	1.300105
19015	0.019015	40.981750	1174.109814	1215.091565	1.300132
19016	0.019016	40.966534	1174.133571	1215.100104	1.300158
19017	0.019017	40.951319	1174.157325	1215.108644	1.300184
19018	0.019018	40.936106	1174.181078	1215.117183	1.300211
19019	0.019019	40.920895	1174.204828	1215.125723	1.300237
19020	0.019020	40.905686	1174.228577	1215.134263	1.300263
19021	0.019021	40.890480	1174.252324	1215.142804	1.300289
19022	0.019022	40.875275	1174.276069	1215.151344	1.300316
19023	0.019023	40.860072	1174.299812	1215.159885	1.300342
19024	0.019024	40.844872	1174.323553	1215.168425	1.300368
19025	0.019025	40.829674	1174.347293	1215.176966	1.300395
19026	0.019026	40.814477	1174.371030	1215.185507	1.300421
19027	0.019027	40.799283	1174.394766	1215.194048	1.300447
19028	0.019028	40.784091	1174.418499	1215.202590	1.300473
19029	0.019029	40.768901	1174.442231	1215.211131	1.300500
19030	0.019030	40.753712	1174.465961	1215.219673	1.300526
19031	0.019031	40.738526	1174.489689	1215.228215	1.300552
19032	0.019032	40.723342	1174.513415	1215.236757	1.300579
19033	0.019033	40.708161	1174.537139	1215.245300	1.300605
19034	0.019034	40.692981	1174.560861	1215.253842	1.300631
19035	0.019035	40.677803	1174.584582	1215.262385	1.300657
19036	0.019036	40.662628	1174.608300	1215.270928	1.300684
19037	0.019037	40.647454	1174.632017	1215.279471	1.300710
19038	0.019038	40.632283	1174.655731	1215.288014	1.300736
19039	0.019039	40.617113	1174.679444	1215.296557	1.300762
19040	0.019040	40.601946	1174.703155	1215.305101	1.300789
19041	0.019041	40.586781	1174.726864	1215.313644	1.300815
19042	0.019042	40.571618	1174.750571	1215.322188	1.300841
19043	0.019043	40.556457	1174.774276	1215.330732	1.300867
19044	0.019044	40.541298	1174.797979	1215.339277	1.300894
19045	0.019045	40.526141	1174.821680	1215.347821	1.300920
19046	0.019046	40.510986	1174.845380	1215.356366	1.300946
19047	0.019047	40.495834	1174.869077	1215.364910	1.300972
19048	0.019048	40.480683	1174.892772	1215.373455	1.300999
19049	0.019049	40.465535	1174.916466	1215.382001	1.301025
19050	0.019050	40.450388	1174.940158	1215.390546	1.301051
19051	0.019051	40.435244	1174.963848	1215.399092	1.301077
19052	0.019052	40.420102	1174.987535	1215.407637	1.301104
19053	0.019053	40.404962	1175.011221	1215.416183	1.301130
19054	0.019054	40.389824	1175.034905	1215.424729	1.301156
19055	0.019055	40.374688	1175.058588	1215.433276	1.301182
19056	0.019056	40.359554	1175.082268	1215.441822	1.301209
19057	0.019057	40.344423	1175.105946	1215.450369	1.301235
19058	0.019058	40.329293	1175.129622	1215.458916	1.301261
19059	0.019059	40.314166	1175.153297	1215.467463	1.301287
19060	0.019060	40.299041	1175.176969	1215.476010	1.301313
19061	0.019061	40.283918	1175.200640	1215.484558	1.301340
19062	0.019062	40.268797	1175.224309	1215.493105	1.301366
19063	0.019063	40.253678	1175.247975	1215.501653	1.301392
19064	0.019064	40.238561	1175.271640	1215.510201	1.301418
19065	0.019065	40.223446	1175.295303	1215.518750	1.301444
19066	0.019066	40.208334	1175.318964	1215.527298	1.301471
19067	0.019067	40.193224	1175.342623	1215.535847	1.301497
19068	0.019068	40.178115	1175.366280	1215.544396	1.301523
19069	0.019069	40.163009	1175.389936	1215.552945	1.301549
19070	0.019070	40.147905	1175.413589	1215.561494	1.301575
19071	0.019071	40.132803	1175.437240	1215.570044	1.301602
19072	0.019072	40.117704	1175.460890	1215.578593	1.301628
19073	0.019073	40.102606	1175.484537	1215.587143	1.301654
19074	0.019074	40.087510	1175.508183	1215.595694	1.301680
19075	0.019075	40.072417	1175.531827	1215.604244	1.301706
19076	0.019076	40.057326	1175.555469	1215.612794	1.301733
19077	0.019077	40.042237	1175.579108	1215.621345	1.301759
19078	0.019078	40.027150	1175.602746	1215.629896	1.301785
19079	0.019079	40.012065	1175.626382	1215.638447	1.301811
19080	0.019080	39.996983	1175.650016	1215.646999	1.301837
19081	0.019081	39.981902	1175.673648	1215.655550	1.301863
19082	0.019082	39.966824	1175.697278	1215.664102	1.301890
19083	0.019083	39.951748	1175.720906	1215.672654	1.301916
19084	0.019084	39.936674	1175.744533	1215.681206	1.301942
19085	0.019085	39.921602	1175.768157	1215.689759	1.301968
19086	0.019086	39.906532	1175.791779	1215.698311	1.301994
19087	0.019087	39.891464	1175.815399	1215.706864	1.302020
19088	0.019088	39.876399	1175.839018	1215.715417	1.302047
19089	0.019089	39.861336	1175.862634	1215.723970	1.302073
19090	0.019090	39.846275	1175.886249	1215.732524	1.302099
19091	0.019091	39.831216	1175.909861	1215.741077	1.302125
19092	0.019092	39.816159	1175.933472	1215.749631	1.302151
19093	0.019093	39.801104	1175.957080	1215.758185	1.302177
19094	0.019094	39.786052	1175.980687	1215.766739	1.302203
19095	0.019095	39.771002	1176.004292	1215.775294	1.302230
19096	0.019096	39.755954	1176.027895	1215.783848	1.302256
19097	0.019097	39.740908	1176.051495	1215.792403	1.302282
19098	0.019098	39.725864	1176.075094	1215.800958	1.302308
19099	0.019099	39.710822	1176.098691	1215.809513	1.302334
19100	0.019100	39.695783	1176.122286	1215.818069	1.302360
19101	0.019101	39.680746	1176.145879	1215.826624	1.302386
19102	0.019102	39.665711	1176.169470	1215.835180	1.302412
19103	0.019103	39.650678	1176.193059	1215.843736	1.302439
19104	0.019104	39.635647	1176.216646	1215.852293	1.302465
19105	0.019105	39.620619	1176.240231	1215.860849	1.302491
19106	0.019106	39.605592	1176.263814	1215.869406	1.302517
19107	0.019107	39.590568	1176.287395	1215.877963	1.302543
19108	0.019108	39.575546	1176.310974	1215.886520	1.302569
19109	0.019109	39.560526	1176.334551	1215.895077	1.302595
19110	0.019110	39.545509	1176.358126	1215.903635	1.302621
19111	0.019111	39.530493	1176.381700	1215.912193	1.302648
19112	0.019112	39.515480	1176.405271	1215.920751	1.302674
19113	0.019113	39.500469	1176.428840	1215.929309	1.302700
19114	0.019114	39.485460	1176.452407	1215.937867	1.302726
19115	0.019115	39.470453	1176.475973	1215.946426	1.302752
19116	0.019116	39.455449	1176.499536	1215.954985	1.302778
19117	0.019117	39.440447	1176.523097	1215.963544	1.302804
19118	0.019118	39.425447	1176.546657	1215.972103	1.302830
19119	0.019119	39.410449	1176.570214	1215.980663	1.302856
19120	0.019120	39.395453	1176.593769	1215.989223	1.302882
19121	0.019121	39.380460	1176.617323	1215.997783	1.302908
19122	0.019122	39.365469	1176.640874	1216.006343	1.302935
19123	0.019123	39.350480	1176.664424	1216.014903	1.302961
19124	0.019124	39.335493	1176.687971	1216.023464	1.302987
19125	0.019125	39.320508	1176.711517	1216.032025	1.303013
19126	0.019126	39.305526	1176.735060	1216.040586	1.303039
19127	0.019127	39.290546	1176.758602	1216.049147	1.303065
19128	0.019128	39.275568	1176.782141	1216.057709	1.303091
19129	0.019129	39.260592	1176.805679	1216.066271	1.303117
19130	0.019130	39.245618	1176.829214	1216.074832	1.303143
19131	0.019131	39.230647	1176.852748	1216.083395	1.303169
19132	0.019132	39.215678	1176.876279	1216.091957	1.303195
19133	0.019133	39.200711	1176.899809	1216.100520	1.303221
19134	0.019134	39.185746	1176.923336	1216.109083	1.303247
19135	0.019135	39.170784	1176.946862	1216.117646	1.303273
19136	0.019136	39.155824	1176.970385	1216.126209	1.303299
19137	0.019137	39.140866	1176.993907	1216.134773	1.303325
19138	0.019138	39.125910	1177.017427	1216.143336	1.303352
19139	0.019139	39.110956	1177.040944	1216.151900	1.303378
19140	0.019140	39.096005	1177.064460	1216.160465	1.303404
19141	0.019141	39.081056	1177.087973	1216.169029	1.303430
19142	0.019142	39.066109	1177.111485	1216.177594	1.303456
19143	0.019143	39.051165	1177.134994	1216.186159	1.303482
19144	0.019144	39.036222	1177.158502	1216.194724	1.303508
19145	0.019145	39.021282	1177.182007	1216.203289	1.303534
19146	0.019146	39.006344	1177.205511	1216.211855	1.303560
19147	0.019147	38.991408	1177.229012	1216.220421	1.303586
19148	0.019148	38.976475	1177.252512	1216.228987	1.303612
19149	0.019149	38.961544	1177.276009	1216.237553	1.303638
19150	0.019150	38.946615	1177.299505	1216.246120	1.303664
19151	0.019151	38.931688	1177.322998	1216.254687	1.303690
19152	0.019152	38.916764	1177.346490	1216.263254	1.303716
19153	0.019153	38.901842	1177.369979	1216.271821	1.303742
